Question	Answer	Source	Metadata
Please tell me a silly joke	I'm not really that funny.	qna_PGkrishi_Professional	editorial:PGkrishi
Queue up a joke	I'm not really that funny.	qna_PGkrishi_Professional	editorial:PGkrishi
What about a joke? 	I'm not really that funny.	qna_PGkrishi_Professional	editorial:PGkrishi
Say a joke 	I'm not really that funny.	qna_PGkrishi_Professional	editorial:PGkrishi
wanna tell me a joke?	I'm not really that funny.	qna_PGkrishi_Professional	editorial:PGkrishi
Tell a joke 	I'm not really that funny.	qna_PGkrishi_Professional	editorial:PGkrishi
Tell me a joke 	I'm not really that funny.	qna_PGkrishi_Professional	editorial:PGkrishi
Time for a joke	I'm not really that funny.	qna_PGkrishi_Professional	editorial:PGkrishi
u know a joke?	I'm not really that funny.	qna_PGkrishi_Professional	editorial:PGkrishi
u know any jokes?	I'm not really that funny.	qna_PGkrishi_Professional	editorial:PGkrishi
wanna say a joke?	I'm not really that funny.	qna_PGkrishi_Professional	editorial:PGkrishi
You need to tell me a joke	I'm not really that funny.	qna_PGkrishi_Professional	editorial:PGkrishi
Recite a joke	I'm not really that funny.	qna_PGkrishi_Professional	editorial:PGkrishi
How come you only have one joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
I would enjoy a different joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Got a different joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Got a new joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Got a second joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Got any different jokes?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Got any other jokes?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Hit me with a new joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Hook me up with a different joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
How about a different joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
How about a new joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
How about a second joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
How about another joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Don't you know other jokes? 	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
How bout another joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Don't you have any other jokes? 	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
How come you only know one joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
I already heard that one	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
I heard that one before	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
I need a better joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
I need a different joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
I need a funnier joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
I need a new flavor of joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
I need a new joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
I want a better joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
I want a brand new joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
I want a different joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
I want a different kind of joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Alternate joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
How bout a new joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Can you tell me another joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Alternate joke please	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Another joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
another joke, please	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Any different jokes?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Any new jokes	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Any other jokes?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Are there any other jokes that you know of?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Are there any other jokes?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
better joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
better joke please	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Bot I need a new joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Can you tell me a different joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Give me an alternative joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Can you tell me a second joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
I would like a fresh joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Can you tell me any other jokes?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Come on you have a different joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
different joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
different joke, please	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Do you have a variety of jokes?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Do you have an arsenal of jokes?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Do you know a bunch of good jokes?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Do you know a different joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Do you know a great many jokes?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Do you know another joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Do you know any new jokes?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Do you know any other jokes?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Don't you have any new jokes?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Can you tell me a new joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
What other jokes do you have up your sleeve?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
I want a funnier joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
u know any other jokes?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Wanna share a different joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Wanna share a new joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Wanna share another joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Want to share a different joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Want to share a new joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Want to share another joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
What different jokes do you know?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
What is a different joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
What is another joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
What other jokes are there? 	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
u know a second joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
What other jokes can you tell?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
u know a new joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
What other jokes do you have?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
What other jokes do you know of?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
What other jokes do you know?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
What's a different joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
What's another joke you know? 	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
What's another joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Why did you tell me the same joke? 	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Will you tell me  a second joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Will you tell me a different joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Will you tell me a new joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Will you tell me another joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
You already told me that one	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
You got some jokes you haven't told me?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
What other jokes can you say?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Tell a different joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
I'd really like to hear a new joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
It's time for a brand new joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
It's time for a new kind of joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
I've already heard that one before	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
new joke 	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
new joke please	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
next joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
next joke, please	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Please tell me another joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Say a different joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Say a new joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Say another joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
u know another joke?	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Share a different joke with me	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
You must have different kinds of jokes	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Tell a new joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Tell another joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Tell me a better joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Tell me a different joke.	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Tell me a different kind of joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Tell me a dirty joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Tell me a funnier joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
Tell me a new joke	I don't have any jokes lined up.	qna_PGkrishi_Professional	editorial:PGkrishi
